archive_id,object_id,change_date,new_price
1810,726,2026-04-30,39007384
1811,726,2016-07-07,38775720
1812,727,2022-05-21,4030895
1813,727,2023-05-17,3771225
1814,728,2022-01-07,5109905
1815,728,2024-10-25,8017979
1816,729,2021-05-10,19806929
1817,729,2019-10-09,22604975
1818,729,2023-06-01,18968671
1819,730,2024-10-17,21040445
1820,730,2024-08-11,23878908
1821,731,2017-01-19,25591240
1822,731,2021-11-16,25170359
1823,731,2020-11-27,22160157
1824,732,2023-02-16,5748861
1825,732,2024-02-20,5736274
1826,733,2019-11-24,20154673
1827,733,2020-08-16,21851130
1828,734,2017-10-06,11608389
1829,734,2023-02-24,16330160
1830,735,2020-09-30,19825703
1831,735,2016-07-27,22154548
1832,735,2022-04-15,24332776
1833,736,2021-01-28,27910813
1834,736,2023-09-19,26604264
1835,736,2025-10-29,27452731
1836,737,2025-07-14,6969149
1837,737,2024-11-23,5630260
1838,737,2020-07-29,8422808
1839,738,2017-04-29,34181622
1840,738,2022-06-29,34427890
1841,739,2025-04-11,24014855
1842,739,2025-01-09,25622196
1843,740,2023-10-08,5156081
1844,740,2025-07-21,2567896
1845,740,2018-08-04,5449994
1846,741,2017-06-18,19104881
1847,741,2019-03-18,20013405
1848,741,2022-02-04,21934492
1849,742,2020-02-01,30451839
1850,742,2018-01-30,31758117
1851,743,2018-10-18,19451752
1852,743,2019-06-21,21438092
1853,744,2023-08-29,45072102
1854,744,2023-08-12,41778907
1855,744,2018-08-24,42924571
1856,745,2021-11-08,37713405
1857,745,2021-02-06,39682924
1858,746,2024-11-24,47485489
1859,746,2025-02-14,47975209
1860,746,2017-04-20,46684634
1861,747,2017-01-10,25076846
1862,747,2026-01-22,26316011
1863,747,2022-01-18,25130500
1864,748,2025-03-31,39034067
1865,748,2017-05-09,39021790
1866,749,2021-09-04,19273465
1867,749,2016-09-17,20664862
1868,750,2018-01-06,5439121
1869,750,2021-06-22,7136854
1870,751,2023-01-16,22584933
1871,751,2018-07-21,25288769
1872,752,2021-11-03,32766943
1873,752,2024-05-31,30692424
1874,753,2016-09-10,26007598
1875,753,2017-03-03,27463589
1876,753,2016-11-27,25909463
1877,754,2017-09-02,41966775
1878,754,2026-05-04,40264870
1879,754,2017-06-02,40675957
1880,755,2017-01-24,7129007
1881,755,2024-02-21,7808611
1882,755,2020-01-15,7566412
1883,756,2025-04-21,43692870
1884,756,2025-02-02,43247787
1885,756,2021-12-02,42752731
1886,757,2020-11-08,39501703
1887,757,2023-02-24,36980349
1888,758,2023-12-23,15459211
1889,758,2020-06-01,14230409
1890,759,2021-09-24,32028676
1891,759,2024-11-29,34979480
1892,760,2021-04-15,42445970
1893,760,2020-08-16,43349933
1894,761,2023-04-24,10255769
1895,761,2026-03-19,11968936
1896,761,2020-06-02,9815728
1897,762,2026-03-27,22107781
1898,762,2017-01-09,20847077
1899,762,2025-11-27,23009077
1900,763,2021-03-04,4656167
1901,763,2018-04-03,2723172
1902,763,2020-01-22,5601270
1903,764,2018-04-19,16474470
1904,764,2026-03-31,18372930
1905,765,2025-07-05,34940736
1906,765,2021-11-18,39438378
1907,766,2026-04-05,3060795
1908,766,2022-11-26,2146105
1909,766,2024-12-10,3104970
1910,767,2017-08-16,12965488
1911,767,2025-05-20,13874591
1912,768,2020-03-14,31269197
1913,768,2018-11-30,30518806
1914,769,2018-05-01,11751878
1915,769,2019-11-23,6869741
1916,769,2016-09-12,12433516
1917,770,2022-06-06,45477816
1918,770,2021-06-21,44109430
1919,771,2018-08-13,12358216
1920,771,2025-09-08,14651979
1921,771,2020-10-11,14645717
1922,772,2019-06-15,9607092
1923,772,2022-07-28,9261142
1924,772,2017-08-17,11671977
1925,773,2018-03-27,36025319
1926,773,2017-12-12,33113519
1927,774,2026-05-23,23056720
1928,774,2017-03-09,22854193
1929,775,2019-10-24,9789759
1930,775,2022-06-26,12606117
1931,776,2021-07-31,37501061
1932,776,2016-09-19,40047488
1933,776,2026-04-21,40191388
1934,777,2021-06-21,21169909
1935,777,2019-04-19,18551479
1936,777,2026-04-18,20784752
1937,778,2021-04-13,19293645
1938,778,2017-07-18,15849824
1939,778,2019-07-24,18944428
1940,779,2021-10-22,32824469
1941,779,2026-01-30,30180554
1942,779,2024-02-07,31634953
1943,780,2017-02-02,48000627
1944,780,2020-05-10,45712333
1945,780,2018-11-05,49618998
1946,781,2020-09-03,47180763
1947,781,2025-12-18,49678953
1948,782,2025-09-12,11220515
1949,782,2024-02-02,7448470
1950,782,2023-08-06,8442129
1951,783,2024-06-09,31239195
1952,783,2023-02-04,32571415
1953,784,2023-10-17,5854531
1954,784,2017-02-02,7381359
1955,784,2023-01-23,7723211
1956,785,2019-04-15,18650292
1957,785,2025-05-19,19436775
1958,785,2026-04-17,22668799
1959,786,2021-12-02,41613462
1960,786,2017-09-06,41643824
1961,786,2019-11-29,46315769
1962,787,2021-09-28,48727831
1963,787,2016-10-03,48386679
1964,787,2020-02-02,49421831
1965,788,2026-01-26,21474560
1966,788,2024-06-22,23546985
1967,789,2025-10-31,3929780
1968,789,2020-03-06,6623792
1969,790,2025-07-21,22265646
1970,790,2024-04-26,22886739
1971,790,2021-05-08,20312480
1972,791,2021-05-30,16104810
1973,791,2019-10-13,18944607
1974,792,2016-11-01,31639567
1975,792,2025-06-16,27883245
1976,792,2018-03-04,31912521
1977,793,2025-02-27,12048977
1978,793,2019-10-26,13367374
1979,793,2023-05-28,13202304
1980,794,2020-07-14,39860862
1981,794,2019-03-19,41482005
1982,794,2026-02-22,41536923
1983,795,2019-12-14,9906064
1984,795,2024-02-03,8655122
1985,796,2016-08-13,26069029
1986,796,2019-07-17,29120509
1987,796,2023-01-08,28498935
1988,797,2022-12-20,32719511
1989,797,2020-08-05,31891603
1990,797,2025-02-22,33514735
1991,798,2019-04-24,22417135
1992,798,2016-07-19,22079777
1993,799,2024-07-02,36882294
1994,799,2018-07-22,37912596
1995,800,2022-05-25,46114119
1996,800,2021-09-23,44890879
1997,800,2025-12-26,47064761
1998,801,2017-10-31,44078060
1999,801,2025-11-05,42154678
2000,801,2022-01-05,46011976
2001,802,2018-06-20,9255984
2002,802,2020-04-04,12908301
2003,802,2020-04-09,11410087
2004,803,2018-04-08,33588066
2005,803,2017-10-17,33730762
2006,804,2024-06-19,31186002
2007,804,2025-02-20,28079461
2008,804,2023-07-14,27862822
2009,805,2017-06-07,34523990
2010,805,2022-04-11,35992756
2011,806,2023-12-02,22629173
2012,806,2024-02-11,26888251
2013,807,2023-05-19,20532838
2014,807,2024-03-02,19131014
2015,808,2024-11-12,24877169
2016,808,2017-09-09,25245473
2017,809,2018-10-18,12531296
2018,809,2025-12-23,15434202
2019,810,2025-11-16,23144958
2020,810,2018-10-07,25626837
2021,811,2017-01-15,27045452
2022,811,2020-05-06,29159206
2023,812,2017-06-24,32003213
2024,812,2019-02-16,34044357
2025,813,2025-07-02,9736423
2026,813,2024-01-10,12516528
2027,814,2021-11-28,18928062
2028,814,2023-12-03,23286356
2029,815,2021-01-23,9524404
2030,815,2017-01-16,7860110
2031,816,2022-07-22,31584006
2032,816,2025-01-14,31743183
2033,817,2019-08-19,17643325
2034,817,2020-07-11,16833001
2035,817,2016-09-10,16973081
2036,818,2020-01-13,14489168
2037,818,2023-07-31,15236116
2038,818,2016-09-10,16187349
2039,819,2022-11-27,38212844
2040,819,2023-12-04,38641394
2041,820,2024-10-15,22543246
2042,820,2025-06-27,20016758
2043,820,2024-09-04,20972528
2044,821,2018-05-11,42868240
2045,821,2019-05-12,44070090
2046,821,2021-01-01,44602495
2047,822,2024-07-03,39824658
2048,822,2019-06-14,36396680
2049,822,2022-11-26,35234449
2050,823,2021-12-23,46081339
2051,823,2022-04-14,47092923
2052,823,2024-05-22,50277514
2053,824,2017-07-25,41842468
2054,824,2019-09-11,41622638
2055,825,2023-05-12,10207287
2056,825,2021-04-08,11078620
2057,826,2026-04-11,12010711
2058,826,2023-07-09,10744782
2059,826,2024-07-31,13236569
2060,827,2020-11-15,11049987
2061,827,2022-08-28,11956751
2062,828,2018-01-31,28602221
2063,828,2021-09-25,30389253
2064,828,2021-11-08,29701674
2065,829,2020-05-14,40434446
2066,829,2024-03-04,42224631
2067,830,2022-07-15,22323932
2068,830,2019-07-01,21523112
2069,831,2022-07-09,7404080
2070,831,2024-01-07,6012451
2071,831,2021-08-01,9345117
2072,832,2021-07-12,7881671
2073,832,2025-04-16,9833880
2074,832,2025-07-09,11746947
2075,833,2018-12-17,23737952
2076,833,2021-12-20,22016833
2077,834,2018-11-05,34423322
2078,834,2023-08-10,36452702
2079,834,2026-03-25,34016334
2080,835,2017-04-19,11302805
2081,835,2018-05-22,11226520
2082,836,2025-05-01,31945736
2083,836,2022-09-08,35415401
2084,836,2018-03-31,34509400
2085,837,2018-03-24,42127576
2086,837,2018-05-20,45958273
2087,838,2021-10-29,33251654
2088,838,2023-11-02,33505455
2089,839,2024-07-29,34325367
2090,839,2020-09-20,34803438
2091,840,2020-06-03,38890648
2092,840,2025-09-19,40510105
2093,840,2022-05-01,37659521
2094,841,2017-09-28,30541167
2095,841,2021-11-29,32194172
2096,841,2024-04-19,32580677
2097,842,2023-10-02,15197501
2098,842,2021-05-09,15892055
2099,843,2023-08-17,5676736
2100,843,2024-11-19,5286662
2101,843,2017-02-07,5630581
2102,844,2022-09-27,48715316
2103,844,2017-07-01,49296115
2104,844,2023-07-06,48367602
2105,845,2025-07-11,15638470
2106,845,2016-08-18,13621886
2107,845,2025-09-27,14041449
2108,846,2019-11-30,21279724
2109,846,2025-01-17,23807759
2110,847,2020-01-14,11252886
2111,847,2017-08-16,12283605
2112,848,2026-05-22,8235489
2113,848,2020-04-09,8376274
2114,849,2020-11-18,41846660
2115,849,2023-11-09,40258319
2116,849,2021-12-23,40315652
2117,850,2017-07-03,38450771
2118,850,2019-06-29,37226893
2119,851,2024-09-20,17015076
2120,851,2021-12-01,17110902
2121,851,2025-02-18,19408952
2122,852,2023-10-05,20772166
2123,852,2017-05-08,23640570
2124,853,2020-09-13,14730366
2125,853,2021-07-25,16622562
2126,854,2022-04-30,30513204
2127,854,2022-11-19,30007060
2128,854,2019-12-03,35479327
2129,855,2020-07-28,6002993
2130,855,2019-12-27,6163964
2131,856,2025-09-01,47707337
2132,856,2026-04-23,46656176
2133,857,2019-01-14,37451501
2134,857,2020-08-17,37882075
2135,858,2021-08-03,13316383
2136,858,2022-08-04,10694338
2137,859,2018-10-30,38734684
2138,859,2021-03-21,37160795
2139,860,2021-12-07,41951435
2140,860,2024-03-01,45257429
2141,861,2017-05-21,6314324
2142,861,2022-03-29,8066176
2143,862,2017-10-14,12072629
2144,862,2021-11-11,13294234
2145,862,2022-03-18,13288926
2146,863,2024-06-23,28462779
2147,863,2025-07-01,29147486
2148,864,2018-09-29,46126866
2149,864,2023-04-27,47631699
2150,865,2019-09-30,11426113
2151,865,2025-07-31,13869145
2152,865,2025-09-22,12243322
2153,866,2016-08-07,31839424
2154,866,2019-12-02,31029903
2155,866,2019-04-20,33783609
2156,867,2021-01-20,38133432
2157,867,2018-12-12,38882624
2158,867,2024-05-14,39618602
2159,868,2017-12-24,45347144
2160,868,2022-11-23,43885804
2161,869,2018-05-07,13475027
2162,869,2025-05-30,14161694
2163,869,2023-02-07,15259084
2164,870,2019-03-17,14300773
2165,870,2025-03-03,14952600
2166,871,2022-11-25,20384890
2167,871,2026-05-05,19204611
2168,872,2024-05-06,27669733
2169,872,2020-09-28,27925029
2170,873,2024-08-30,11458212
2171,873,2023-08-02,14641613
2172,874,2019-07-14,9302047
2173,874,2020-02-21,7490052
2174,875,2024-06-16,28909866
2175,875,2016-11-21,28254083
2176,876,2020-01-12,13396082
2177,876,2025-12-10,15197127
2178,877,2022-05-02,22491275
2179,877,2021-03-22,24027237
2180,878,2024-06-17,18481027
2181,878,2026-01-02,20469163
2182,879,2024-01-10,29162650
2183,879,2019-08-18,30263274
2184,880,2023-07-03,24823304
2185,880,2025-06-07,24519841
2186,881,2018-02-08,21146053
2187,881,2026-03-08,22514928
2188,882,2019-09-10,22047977
2189,882,2018-07-25,22292598
2190,882,2019-02-10,22852045
2191,883,2019-07-08,13728375
2192,883,2026-03-15,13913177
2193,883,2021-03-31,15454861
2194,884,2018-01-03,31882568
2195,884,2019-06-18,30026156
2196,884,2020-04-07,29929922
2197,885,2018-11-05,12059404
2198,885,2025-02-26,10059115
2199,885,2016-06-28,10967277
2200,886,2023-02-20,6976323
2201,886,2019-08-18,3321712
2202,887,2022-05-27,26445923
2203,887,2020-07-26,27456104
2204,887,2026-05-03,27654458
2205,888,2020-09-26,21526070
2206,888,2018-02-01,21942799
2207,888,2025-01-04,22321629
2208,889,2022-08-10,10236905
2209,889,2021-02-22,7318617
2210,890,2022-04-15,34738337
2211,890,2022-09-26,32766925
2212,890,2021-03-16,31979134
2213,891,2017-07-27,7488468
2214,891,2025-08-24,7476159
2215,892,2019-04-08,41313766
2216,892,2021-11-20,39007812
2217,893,2025-08-21,36922427
2218,893,2025-06-27,36858708
2219,893,2020-07-16,40375923
2220,894,2017-12-05,17061237
2221,894,2020-12-01,15352449
2222,895,2016-07-14,8137484
2223,895,2017-05-05,11030917
2224,895,2020-06-04,8396848
2225,896,2022-05-19,44647733
2226,896,2023-04-27,45071266
2227,897,2020-04-17,47224075
2228,897,2016-12-12,47603926
2229,898,2019-12-05,32321228
2230,898,2019-03-03,33773309
2231,899,2025-01-24,36040112
2232,899,2019-01-14,36746602
2233,900,2023-10-22,36450947
2234,900,2024-07-20,41155432
2235,900,2019-09-20,40623542
2236,901,2022-01-10,31767182
2237,901,2021-08-16,34048030
2238,901,2016-08-17,33117868
2239,902,2021-09-20,39587026
2240,902,2024-01-28,40666051
2241,902,2026-05-02,43864902
2242,903,2025-10-09,19682136
2243,903,2022-12-11,20369813
2244,903,2022-08-08,18242317
2245,904,2024-01-04,43329972
2246,904,2018-03-07,41244690
2247,905,2023-09-25,43647795
2248,905,2025-01-16,45716665
2249,905,2026-05-31,46147740
2250,906,2023-11-26,11370856
2251,906,2018-11-04,12996094
2252,907,2018-01-17,11866904
2253,907,2019-10-14,12231430
2254,907,2018-12-27,9783936
2255,908,2022-09-17,30440019
2256,908,2017-06-27,33581851
2257,909,2025-05-25,3385551
2258,909,2023-08-01,9005653
2259,909,2019-05-30,9396770
2260,910,2025-08-28,29387406
2261,910,2023-05-30,29999390
2262,910,2025-08-06,32525445
2263,911,2021-10-23,35104296
2264,911,2023-01-15,36076759
2265,911,2021-06-11,36649846
2266,912,2020-01-19,36433072
2267,912,2021-07-18,32268967
2268,913,2023-12-06,13912801
2269,913,2023-01-19,18394588
2270,913,2017-05-02,18261637
2271,914,2025-05-21,34569785
2272,914,2025-08-18,37730752
2273,915,2019-06-13,43448581
2274,915,2020-01-23,40305460
2275,915,2016-10-26,42471169
2276,916,2026-04-13,37129996
2277,916,2019-05-14,37129480
2278,916,2022-08-16,38989133
2279,917,2025-09-25,28999841
2280,917,2023-12-13,31245445
2281,917,2019-06-27,29195795
2282,918,2025-05-01,36922077
2283,918,2021-05-25,37393906
2284,918,2023-03-12,39764177
2285,919,2024-05-31,11589905
2286,919,2020-02-08,12835135
2287,919,2023-02-27,14351097
2288,920,2020-01-13,15284391
2289,920,2017-10-19,14128703
2290,921,2023-03-22,41331943
2291,921,2019-12-01,38098118
2292,922,2020-08-16,26103253
2293,922,2016-10-02,22574021
2294,923,2025-11-25,3961663
2295,923,2021-06-19,9840627
2296,923,2023-01-24,7267811
2297,924,2017-03-09,39839503
2298,924,2018-03-24,40897622
2299,925,2024-06-14,9596436
2300,925,2019-02-26,10075730
2301,925,2023-03-07,5988287
2302,926,2019-01-24,3245076
2303,926,2025-03-21,3673437
2304,927,2016-09-18,10682204
2305,927,2020-06-25,9197395
2306,928,2020-01-02,36420879
2307,928,2023-05-14,39186342
2308,929,2021-10-10,33339168
2309,929,2017-04-23,31565089
2310,930,2025-03-30,13779787
2311,930,2021-04-21,14453093
2312,931,2024-12-21,14308675
2313,931,2021-04-04,9809943
2314,932,2026-03-09,3922774
2315,932,2017-11-05,8910329
2316,933,2018-01-04,3471327
2317,933,2023-11-04,5476597
2318,934,2020-07-19,32292576
2319,934,2020-10-18,31227310
2320,935,2020-04-04,43320309
2321,935,2017-01-22,42022941
2322,935,2020-05-13,45935856
2323,936,2018-02-02,27070707
2324,936,2017-07-06,24611680
2325,937,2018-02-20,24753454
2326,937,2023-01-29,27281548
2327,937,2023-06-26,26176776
2328,938,2020-06-20,18577464
2329,938,2022-11-10,22207179
2330,938,2023-10-25,23820157
2331,939,2019-07-08,30704373
2332,939,2018-12-01,27828111
2333,940,2025-05-23,20842360
2334,940,2021-02-19,19481453
2335,941,2022-08-24,34404040
2336,941,2021-11-19,33974865
2337,941,2021-09-05,35245262
2338,942,2017-09-14,36665938
2339,942,2021-05-29,38415919
2340,942,2016-07-08,38534061
2341,943,2025-07-19,41309110
2342,943,2022-02-09,39813674
2343,943,2024-03-11,42961291
2344,944,2022-11-29,19126532
2345,944,2019-01-24,18509235
2346,944,2019-03-30,19265009
2347,945,2026-04-03,6831017
2348,945,2022-06-18,6623077
2349,946,2017-10-06,5567562
2350,946,2018-03-30,4484379
2351,946,2016-07-03,3735479
2352,947,2025-03-05,46646818
2353,947,2021-10-13,47713861
2354,947,2025-06-09,45158161
2355,948,2023-09-27,43896994
2356,948,2017-10-30,41995503
2357,948,2017-02-03,42402604
2358,949,2022-12-25,22916005
2359,949,2023-07-12,23162427
2360,949,2017-03-20,25086718
2361,950,2017-06-30,31791437
2362,950,2019-07-31,28245391
2363,950,2023-02-06,32171327
2364,951,2016-07-30,17619770
2365,951,2021-07-06,15097940
2366,951,2023-08-07,14530378
2367,952,2016-10-09,32893228
2368,952,2018-03-29,35971467
2369,952,2023-12-30,37061347
2370,953,2020-12-05,46506934
2371,953,2022-03-07,49684676
2372,953,2019-11-12,45268287
2373,954,2025-03-02,8794653
2374,954,2018-04-11,8312364
2375,955,2022-12-07,11350341
2376,955,2018-10-03,9630971
2377,955,2021-10-14,14676151
2378,956,2021-03-12,24245949
2379,956,2017-09-16,26393385
2380,956,2016-11-17,26321525
2381,957,2023-07-23,25950381
2382,957,2023-02-02,25382518
2383,958,2024-11-01,18482863
2384,958,2025-10-03,21615332
2385,958,2025-09-25,21016527
2386,959,2021-05-15,8685963
2387,959,2021-11-27,10003190
2388,960,2024-06-24,39906599
2389,960,2020-03-25,41449638
2390,960,2018-12-25,43573289
2391,961,2017-10-08,19979447
2392,961,2023-10-19,23049551
2393,961,2022-05-31,23579338
2394,962,2017-06-04,8878484
2395,962,2019-07-01,12147795
2396,962,2021-02-17,11593112
2397,963,2019-01-27,41115623
2398,963,2020-01-26,41098421
2399,964,2025-05-27,23718642
2400,964,2026-03-17,22929810
2401,965,2019-10-16,42179280
2402,965,2022-05-15,41458363
2403,966,2020-12-31,24316231
2404,966,2020-10-18,25398190
2405,966,2016-09-16,24672108
2406,967,2024-04-25,6602617
2407,967,2017-10-08,7314912
2408,967,2017-08-16,8196894
2409,968,2016-09-25,32721458
2410,968,2024-05-14,31284646
2411,969,2019-05-23,27655961
2412,969,2025-04-01,29017264
2413,969,2022-11-07,29555180
2414,970,2016-11-17,36060802
2415,970,2019-05-07,34861671
2416,970,2020-08-15,37929117
2417,971,2016-11-27,16222920
2418,971,2022-05-12,17102841
2419,972,2016-12-28,40798196
2420,972,2023-09-18,39157657
2421,973,2023-11-08,45750537
2422,973,2024-01-14,44255539
2423,974,2018-01-28,11688742
2424,974,2020-10-08,11218419
2425,975,2025-09-03,21950022
2426,975,2022-04-03,20307496
2427,976,2020-06-14,34654179
2428,976,2020-04-03,37397564
2429,976,2019-11-11,37484176
2430,977,2018-07-20,12904395
2431,977,2024-12-21,11862539
2432,978,2017-11-04,14432342
2433,978,2020-10-21,14942447
2434,979,2024-03-19,25919983
2435,979,2026-04-03,22927852
2436,980,2021-11-11,11697264
2437,980,2022-07-18,14567763
2438,980,2020-10-26,14239693
2439,981,2017-08-06,25967350
2440,981,2019-05-18,27606617
2441,981,2026-01-18,28546095
2442,982,2025-11-14,10251394
2443,982,2019-04-18,9664510
2444,983,2021-06-14,29607224
2445,983,2026-04-28,30313883
2446,983,2019-07-01,31780562
2447,984,2019-02-20,11173941
2448,984,2016-07-27,13755586
2449,985,2019-07-14,45362708
2450,985,2025-02-09,44209286
2451,985,2025-10-23,45846158
2452,986,2017-09-13,21348509
2453,986,2022-07-16,21561865
2454,986,2019-07-21,19482271
2455,987,2017-04-13,44334332
2456,987,2025-02-17,41878733
2457,988,2026-06-14,22653896
2458,988,2022-07-02,24282952
2459,989,2018-10-31,37461524
2460,989,2018-05-10,35889536
2461,990,2023-12-20,9101420
2462,990,2023-02-24,6991129
2463,990,2025-10-15,7204151
2464,991,2016-07-14,15633258
2465,991,2018-07-08,11116286
2466,991,2019-02-28,15756525
2467,992,2023-07-27,43815830
2468,992,2023-10-16,43596407
2469,993,2019-04-21,32404949
2470,993,2022-02-27,30529452
2471,994,2017-03-31,35554561
2472,994,2022-01-17,36880544
2473,995,2017-06-11,26239541
2474,995,2024-08-04,30093827
2475,996,2020-05-08,33711963
2476,996,2018-10-14,39665108
2477,996,2021-03-18,37578114
2478,997,2017-07-20,27690684
2479,997,2020-05-31,28334758
2480,998,2021-07-01,4517341
2481,998,2020-07-13,6868317
2482,998,2017-05-24,6583156
2483,999,2020-09-04,37993595
2484,999,2019-05-06,40781214
2485,999,2022-09-09,42457596
2486,1000,2017-04-02,27133700
2487,1000,2019-05-04,22709023
2488,1001,2024-09-30,38109158
2489,1001,2020-09-26,38657188
2490,1001,2023-03-27,37474090
2491,1002,2019-01-22,19338451
2492,1002,2020-07-20,21726695
2493,1003,2026-01-07,34738070
2494,1003,2020-05-23,37477526
2495,1003,2025-01-29,36903389
2496,1004,2021-04-07,20668877
2497,1004,2021-07-03,22016577
2498,1005,2017-04-11,8111213
2499,1005,2020-06-02,11647494
2500,1006,2024-09-01,32405110
2501,1006,2023-02-27,31539613
2502,1007,2022-07-05,9763694
2503,1007,2020-11-04,10431635
2504,1007,2020-01-20,9073705
2505,1008,2026-05-30,12965190
2506,1008,2020-12-30,12645826
2507,1008,2019-02-06,16657054
2508,1009,2026-01-14,27250825
2509,1009,2022-07-15,25817445
2510,1010,2025-05-25,9397956
2511,1010,2016-10-19,7821864
2512,1011,2019-09-22,19399949
2513,1011,2020-04-18,16973624
2514,1011,2016-12-02,21755543
2515,1012,2025-05-14,35197048
2516,1012,2023-06-19,37202331
2517,1013,2020-10-21,36543653
2518,1013,2018-02-08,35553467
2519,1014,2021-05-13,33794659
2520,1014,2025-12-10,30430614
2521,1014,2023-06-22,30382172
2522,1015,2020-08-27,8577590
2523,1015,2018-08-26,8091122
2524,1016,2017-04-08,32876277
2525,1016,2025-03-29,34338577
2526,1017,2021-11-27,23754791
2527,1017,2016-10-26,19766216
2528,1018,2022-02-18,9505208
2529,1018,2017-06-12,12168438
2530,1018,2021-02-08,12864959
2531,1019,2025-03-03,13290772
2532,1019,2024-11-26,9956029
2533,1020,2018-04-10,46672526
2534,1020,2022-03-02,46779533
2535,1020,2026-06-02,48609222
2536,1021,2016-12-11,15688284
2537,1021,2021-10-31,13915194
2538,1021,2018-06-24,14750641
2539,1022,2025-12-13,42828811
2540,1022,2018-08-09,45432068
2541,1023,2020-01-26,20543860
2542,1023,2024-05-30,18403318
2543,1024,2024-10-11,14057608
2544,1024,2019-05-16,15743574
2545,1024,2018-04-04,14672815
2546,1025,2017-06-25,31161095
2547,1025,2017-05-11,32569563
2548,1026,2024-09-11,5817833
2549,1026,2020-10-11,7323727
2550,1027,2021-05-22,9247359
2551,1027,2020-11-05,12679435
2552,1027,2024-06-23,11281825
2553,1028,2026-03-18,13304208
2554,1028,2020-05-30,17956401
2555,1029,2026-02-19,27131298
2556,1029,2018-04-19,29462772
2557,1029,2017-09-10,31175862
2558,1030,2024-06-30,37726797
2559,1030,2018-08-06,36314738
2560,1031,2024-09-18,9012951
2561,1031,2020-10-01,13191092
2562,1031,2016-08-22,10704847
2563,1032,2016-12-22,17937737
2564,1032,2019-11-19,14346116
2565,1032,2020-10-30,15537699
2566,1033,2022-07-16,13604072
2567,1033,2023-03-09,13540465
2568,1034,2025-06-15,18392349
2569,1034,2025-01-18,19300013
2570,1034,2021-03-09,17508011
2571,1035,2025-06-28,30825772
2572,1035,2023-03-19,30250685
2573,1035,2022-01-29,32004575
2574,1036,2024-10-02,18691652
2575,1036,2020-01-06,20890724
2576,1037,2024-08-14,1438103
2577,1037,2021-06-21,6133087
2578,1038,2021-03-16,46864777
2579,1038,2022-11-29,45197697
2580,1038,2023-05-12,44597799
2581,1039,2022-11-20,28957354
2582,1039,2016-07-22,25626030
2583,1040,2024-01-01,45614474
2584,1040,2018-10-09,45297586
2585,1041,2020-03-14,43023026
2586,1041,2023-03-04,42086023
2587,1041,2022-11-29,43907940
2588,1042,2017-06-17,15598199
2589,1042,2021-06-11,11627375
2590,1042,2024-06-20,15398302
2591,1043,2020-12-14,36780617
2592,1043,2018-03-27,39884005
2593,1044,2018-12-28,3104560
2594,1044,2016-08-02,3991132
2595,1045,2025-12-21,8615890
2596,1045,2018-04-09,8796205
2597,1045,2025-09-18,10828520
2598,1046,2016-07-01,43693595
2599,1046,2019-10-04,44969496
2600,1046,2023-11-24,44599297
2601,1047,2025-04-07,23540361
2602,1047,2020-01-22,23322250
2603,1048,2024-12-30,10749157
2604,1048,2019-02-02,12512997
2605,1049,2022-07-10,32004441
2606,1049,2018-09-24,30456689
2607,1049,2025-07-19,35539536
2608,1050,2026-06-08,5261192
2609,1050,2021-04-09,5943937
2610,1051,2016-07-21,30312415
2611,1051,2021-09-06,31893169
2612,1051,2020-02-23,29570525
2613,1052,2026-05-10,28553102
2614,1052,2020-09-04,27660632
2615,1052,2022-09-07,30524804
2616,1053,2018-06-18,43602017
2617,1053,2023-04-25,45224823
2618,1053,2016-10-13,46203300
2619,1054,2018-10-19,11765925
2620,1054,2023-03-18,9703325
2621,1055,2022-01-23,31753577
2622,1055,2024-09-10,27976329
2623,1056,2023-12-24,44259912
2624,1056,2022-10-29,45419734
2625,1057,2018-09-22,25939308
2626,1057,2023-10-19,26732488
2627,1057,2023-08-06,28775640
2628,1058,2026-01-04,30303654
2629,1058,2021-05-26,32264531
2630,1059,2025-12-25,46619307
2631,1059,2017-05-06,44891054
2632,1059,2020-03-01,43658686
2633,1060,2018-02-24,26885814
2634,1060,2023-09-29,23282916
2635,1061,2019-10-24,17006421
2636,1061,2023-04-14,14918119
2637,1061,2024-06-19,17253526
2638,1062,2025-05-17,36677459
2639,1062,2017-08-27,38781571
2640,1062,2024-04-18,38175780
2641,1063,2021-10-31,15319503
2642,1063,2019-01-06,14605379
2643,1064,2020-12-03,46820008
2644,1064,2025-11-21,42999577
2645,1065,2017-08-12,11776646
2646,1065,2020-09-13,11335362
2647,1065,2022-03-25,14258861
2648,1066,2020-08-16,27332020
2649,1066,2024-10-07,28103485
2650,1067,2023-01-12,37651673
2651,1067,2021-01-10,35300185
2652,1067,2019-02-20,36895588
2653,1068,2025-03-27,28546940
2654,1068,2020-05-21,33007896
2655,1069,2020-03-21,44367598
2656,1069,2016-08-31,42726235
2657,1070,2020-01-12,19607041
2658,1070,2022-07-24,17986885
2659,1071,2020-07-24,25337213
2660,1071,2022-09-17,22839370
2661,1072,2018-10-12,5527406
2662,1072,2023-03-25,5664118
2663,1073,2017-03-08,43112829
2664,1073,2025-05-09,48433297
2665,1073,2025-08-12,46623142
2666,1074,2022-05-10,15382508
2667,1074,2019-09-04,10761133
2668,1074,2019-07-20,16309273
2669,1075,2025-12-24,12087989
2670,1075,2024-06-07,14164183
2671,1076,2020-07-02,28513180
